"Item Label","URI","Citation URI","Project","Project URI","Context","Context [2]","Context [3]","Context [4]","Context [5]","Context [6]","Context [7]","Context [8]","Context URI","Latitude (WGS 84)","Longitude (WGS 84)","Item Category","icon","Thumbnail","Published Date","Updated Date","Contributor","Contributor [URI]","Creator","Creator [URI]","Is Referenced By","Is Referenced By [URI]","References","References [URI]","Year","Abbreviation (AKA)","Description"
"Feature FNEc12","http://opencontext.org/subjects/d89ec34d-1552-4af1-834b-9538ca9e7aa2","https://n2t.net/ark:/28722/k22r43s59","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Northeast","","","https://opencontext.org/subjects/43103a22-ce5d-4d38-8c0a-7724000e2bb8","29.975383029433967","31.13792855839629","Feature","https://opencontext.org/static/oc/icons-v2/noun-trowl-foundation-4804020.svg","","2017-11-14T20:42:06Z","2023-10-04T05:16:17Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979","Fc12","Cutting in the bedrock floor, one of a set of three cuttings (Fc10-11-12), probably for lever socket."
"ST South Corridor","http://opencontext.org/subjects/60f728b9-e008-4414-a512-b2458ec6bb3a","https://n2t.net/ark:/28722/k2708bj42","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","","","","https://opencontext.org/subjects/1a934b66-8bd6-476e-94c1-fdb51c456aa9","29.974955466254194","31.138308063114586","Area","https://opencontext.org/static/oc/icons-v2/noun-area-ground-1283937.svg","","2017-11-14T20:42:43Z","2023-10-04T05:16:09Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979|1980|1981|1982|1983","","Corridor between the south wall of the Sphinx Temple and the north wall of the Khafre Valley Temple"
"Feature FNEh3","http://opencontext.org/subjects/da1d891c-68b0-4ce0-a495-afc47e1a4af9","https://n2t.net/ark:/28722/k2x352n46","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Northeast","","","https://opencontext.org/subjects/43103a22-ce5d-4d38-8c0a-7724000e2bb8","29.975383029433967","31.13792855839629","Feature","https://opencontext.org/static/oc/icons-v2/noun-trowl-foundation-4804020.svg","","2017-11-14T20:41:54Z","2023-10-04T05:16:15Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979","Fh3|h3","Hole in the bedrock floor."
"Roman Stairs","http://opencontext.org/subjects/94d78918-ed43-4b44-9021-5cd41db3c257","https://n2t.net/ark:/28722/k21g0zq6n","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Northeast","","","https://opencontext.org/subjects/43103a22-ce5d-4d38-8c0a-7724000e2bb8","29.975344261913882","31.138074944330977","Area","https://opencontext.org/static/oc/icons-v2/noun-area-ground-1283937.svg","","2017-11-14T20:42:38Z","2023-10-04T05:16:26Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979|1980|1981|1982|1983","","Limestone steps of the Roman period east of the Sphinx statue north forepaw"
"Feature FNEh10","http://opencontext.org/subjects/24177c91-3366-46da-ba59-4a43efb05bb7","https://n2t.net/ark:/28722/k2fx7jt6w","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Northeast","","","https://opencontext.org/subjects/43103a22-ce5d-4d38-8c0a-7724000e2bb8","29.975383029433967","31.13792855839629","Feature","https://opencontext.org/static/oc/icons-v2/noun-trowl-foundation-4804020.svg","","2017-11-14T20:42:03Z","2023-10-04T05:16:17Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979","Fh10","Hole in the bedrock floor."
"ST West Sanctuary","http://opencontext.org/subjects/3aee62fd-a96c-4095-a042-674b98dc9ed6","https://n2t.net/ark:/28722/k2280kv1q","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","","","","https://opencontext.org/subjects/1a934b66-8bd6-476e-94c1-fdb51c456aa9","29.97520784475547","31.138127112659667","Area","https://opencontext.org/static/oc/icons-v2/noun-area-ground-1283937.svg","","2017-11-14T20:42:45Z","2023-10-04T05:16:10Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979|1980|1981|1982|1983","","Recessed bay on west side of the Sphinx Temple, with two pillar sockets and niche"
"ST South Passage","http://opencontext.org/subjects/a1742791-fab9-4f2c-b0a4-4452382dab00","https://n2t.net/ark:/28722/k2fj2r832","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","","","","https://opencontext.org/subjects/1a934b66-8bd6-476e-94c1-fdb51c456aa9","29.975035228480824","31.138434771383725","Area","https://opencontext.org/static/oc/icons-v2/noun-area-ground-1283937.svg","","2017-11-14T20:42:45Z","2023-10-04T05:16:09Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979|1980|1981|1982|1983","","Short corridor from the south end of the South Antechamber to the South Colonnade"
"ST East Sanctuary","http://opencontext.org/subjects/b9c62882-f7dc-444f-9b8f-f3d87cc9aece","https://n2t.net/ark:/28722/k2n58tg6c","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","","","","https://opencontext.org/subjects/1a934b66-8bd6-476e-94c1-fdb51c456aa9","29.975203700674243","31.138455591861636","Area","https://opencontext.org/static/oc/icons-v2/noun-area-ground-1283937.svg","","2017-11-14T20:42:39Z","2023-10-04T05:16:08Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979|1980|1981|1982|1983","","Recessed bay on east of the Sphinx Temple, with two pillar sockets and niche"
"ST North Passage","http://opencontext.org/subjects/bc0ce80b-6b9f-4d92-9adf-4b696ee7f708","https://n2t.net/ark:/28722/k2m61sk6p","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","","","","https://opencontext.org/subjects/1a934b66-8bd6-476e-94c1-fdb51c456aa9","29.975374012930036","31.138444593563037","Area","https://opencontext.org/static/oc/icons-v2/noun-area-ground-1283937.svg","","2017-11-14T20:42:42Z","2023-10-04T05:16:09Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979|1980|1981|1982|1983","","Short corridor from North Antechamber, north end, to North Colonnade"
"ST South Antechamber","http://opencontext.org/subjects/0198ba6e-8559-4126-81f4-7174b29ab87b","https://n2t.net/ark:/28722/k2br92b8w","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","","","","https://opencontext.org/subjects/1a934b66-8bd6-476e-94c1-fdb51c456aa9","29.9750630125544","31.138489086179916","Area","https://opencontext.org/static/oc/icons-v2/noun-area-ground-1283937.svg","","2017-11-14T20:42:43Z","2023-10-04T05:16:09Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979|1980|1981|1982|1983","","Chamber extending north inside northern entrance"
"ST North Antechamber","http://opencontext.org/subjects/1a51e2ec-ff79-4f26-b821-dbf2580f1d31","https://n2t.net/ark:/28722/k2hd83p14","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","","","","https://opencontext.org/subjects/1a934b66-8bd6-476e-94c1-fdb51c456aa9","29.975325898435685","31.138492630373978","Area","https://opencontext.org/static/oc/icons-v2/noun-area-ground-1283937.svg","","2017-11-14T20:42:39Z","2023-10-04T05:16:08Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979|1980|1981|1982|1983","","Chamber extending north inside northern entrance"
"Feature FNEc7","http://opencontext.org/subjects/ef04d463-c5e4-4536-8ed4-62ec215e6d8a","https://n2t.net/ark:/28722/k2mp59h89","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Northeast","","","https://opencontext.org/subjects/43103a22-ce5d-4d38-8c0a-7724000e2bb8","29.975383029433967","31.13792855839629","Feature","https://opencontext.org/static/oc/icons-v2/noun-trowl-foundation-4804020.svg","","2017-11-14T20:42:00Z","2023-10-04T05:16:16Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979","Fc7","Cutting in the bedrock floor. For lever socket?"
"Feature FNEc9","http://opencontext.org/subjects/594ae13f-3657-491e-8bcf-6a9f3bb38f38","https://n2t.net/ark:/28722/k2v69q772","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Northeast","","","https://opencontext.org/subjects/43103a22-ce5d-4d38-8c0a-7724000e2bb8","29.975383029433967","31.13792855839629","Feature","https://opencontext.org/static/oc/icons-v2/noun-trowl-foundation-4804020.svg","","2017-11-14T20:42:02Z","2023-10-04T05:16:16Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979","Fc9","Cutting in the bedrock floor."
"Feature FEd1","http://opencontext.org/subjects/463b105a-0bf7-4c0f-9b03-55f7799a9feb","https://n2t.net/ark:/28722/k2d79m65q","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx East","East Chapel","","https://opencontext.org/subjects/c47c26c5-c9c7-402d-be8d-588bb0f3ac53","29.975266248301207","31.13786131886295","Feature","https://opencontext.org/static/oc/icons-v2/noun-trowl-foundation-4804020.svg","","2017-10-27T00:40:24Z","2023-10-04T05:16:13Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979","Ed1","Depression in the bedrock floor. Artificial?"
"Feature FEd2","http://opencontext.org/subjects/9de6b666-94cd-4037-b6f4-e75e7a0f07cd","https://n2t.net/ark:/28722/k2w95fj1q","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx East","East Chapel","","https://opencontext.org/subjects/c47c26c5-c9c7-402d-be8d-588bb0f3ac53","29.975266248301207","31.13786131886295","Feature","https://opencontext.org/static/oc/icons-v2/noun-trowl-foundation-4804020.svg","","2017-10-27T00:41:05Z","2023-10-04T05:16:13Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979","Ed2","Depression in the bedrock floor. Artificial?"
"Feature FEd3","http://opencontext.org/subjects/e8da59c7-8d50-4de2-94a7-5a347e5e54da","https://n2t.net/ark:/28722/k2ms40x36","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx East","East Chapel","","https://opencontext.org/subjects/c47c26c5-c9c7-402d-be8d-588bb0f3ac53","29.975266248301207","31.13786131886295","Feature","https://opencontext.org/static/oc/icons-v2/noun-trowl-foundation-4804020.svg","","2017-10-27T00:41:24Z","2023-10-04T05:16:14Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979","Ed3","Depression in the bedrock floor. Artificial?"
